customer_id,age,city,customer_segment,product_category,order_count,average_order_value,total_spend,discount_percentage,days_since_last_order,website_visits,support_tickets,return_count,payment_type,customer_tenure_days
268,49.0,Bangalore,Inactive,Books,4,2774.17,11096.68,31.31,236,5,3,1,Net Banking,964
269,18.0,Hyderabad,Regular,Sports,9,44166.31,397496.79,15.09,141,24,20,5,Debit Card,198
270,41.0,Mumbai,Premium,Groceries,41,15622.71,640531.11,34.97,120,110,20,5,Credit Card,32
271,31.0,Kolkata,Premium,Electronics,38,11696.45,444465.1,34.0,5,3,10,7,Upi,1451
272,26.0,Kolkata,Premium,Clothing,25,4921.89,123047.25,40.3,53,81,11,9,Credit Card,813
273,67.0,Mumbai,Inactive,Sports,10,3886.37,38863.7,28.16,313,167,5,7,Upi,1509
274,31.0,Mumbai,New,Furniture,44,22398.0,985512.0,10.86,52,36,3,37,Upi,749
275,45.0,Bangalore,Premium,Clothing,18,32408.72,583356.96,12.41,308,154,19,9,Credit Card,1766
276,60.0,Delhi,Regular,Furniture,39,25721.37,1003133.43,37.39,152,166,1,15,Net Banking,820
277,25.0,Delhi,New,Sports,39,4015.09,156588.51,44.44,7,93,10,8,Upi,1792
278,54.0,Hyderabad,Regular,Furniture,44,9052.13,398293.72,23.55,38,5,18,4,Credit Card,566
279,31.0,Chennai,Premium,Books,26,25577.22,665007.72,31.43,257,197,13,13,Upi,198
280,44.0,Pune,New,Furniture,10,14234.65,142346.5,15.5,262,53,4,8,Upi,830
281,55.0,Chennai,Regular,Sports,28,36632.94,1025722.32,42.32,30,63,2,13,Credit Card,958
282,57.0,Chennai,Regular,Sports,48,33073.59,1587532.32,8.78,7,182,4,44,Credit Card,365
283,49.0,Bangalore,New,Furniture,47,13332.72,626637.84,18.59,138,188,3,1,Upi,1682
284,45.0,Delhi,New,Electronics,17,35760.0,607920.0,28.83,40,128,14,16,Upi,143
285,49.0,Pune,Premium,Groceries,11,13128.25,144410.75,5.15,294,173,3,3,Net Banking,35
286,20.0,Chennai,Regular,Electronics,31,18516.84,574022.04,46.01,92,10,17,26,Debit Card,689
287,33.0,Hyderabad,Regular,Clothing,5,28791.03,143955.15,5.97,345,14,5,1,Net Banking,124
288,43.0,Chennai,New,Books,19,38789.61,737002.59,15.53,45,142,14,0,Upi,440
289,36.0,Pune,Regular,Sports,40,12507.91,500316.4,18.41,253,198,6,34,Debit Card,338
290,18.0,Hyderabad,Premium,Clothing,35,17647.97,617678.95,41.98,5,86,0,24,Debit Card,242
291,44.0,Kolkata,Regular,Groceries,32,48078.66,1538517.12,48.63,73,183,8,5,Credit Card,504
292,51.0,Hyderabad,Regular,Groceries,48,4702.67,225728.16,4.78,69,164,12,4,Cash,1192
293,21.0,Hyderabad,Inactive,Electronics,16,14937.96,239007.36,42.55,202,180,10,10,Net Banking,586
294,32.0,Chennai,Regular,Electronics,50,38622.26,1931113.0,5.45,55,43,14,29,Upi,862
295,25.0,Pune,Regular,Books,14,22869.9,320178.6,23.17,62,24,5,12,Cash,653
296,70.0,Chennai,Regular,Books,21,7842.03,164682.63,35.56,183,102,16,1,Cash,642
297,34.0,Mumbai,Premium,Groceries,29,25545.48,812571.59,27.51,49,119,3,25,Credit Card,278
298,18.0,Chennai,Regular,Electronics,13,25545.48,536533.79,18.61,323,166,2,9,Cash,560
299,70.0,Chennai,Premium,Electronics,13,45173.56,587256.28,22.17,66,24,10,1,Credit Card,974
300,21.0,Mumbai,Inactive,Groceries,47,20052.44,942464.68,1.47,350,110,5,22,Debit Card,413
301,35.0,Delhi,New,Electronics,3,30898.28,92694.84,30.85,332,76,15,3,Net Banking,1011
302,21.0,Chennai,Regular,Groceries,9,21252.12,191269.08,32.13,270,64,20,8,Credit Card,813
303,68.0,Bangalore,New,Furniture,32,17529.69,560950.08,28.28,165,100,8,11,Credit Card,683
304,56.0,Delhi,Premium,Books,50,14406.17,720308.5,40.43,242,136,11,49,Cash,506
305,28.0,Chennai,Regular,Sports,16,13693.09,219089.44,40.81,29,196,7,12,Upi,1748
306,29.0,Mumbai,Regular,Furniture,21,40407.41,848555.61,34.88,303,8,11,18,Cash,321
307,54.0,Mumbai,New,Furniture,20,9190.06,183801.2,1.9,29,60,19,7,Credit Card,1108
308,48.0,Chennai,Regular,Furniture,13,40419.05,525447.65,17.04,91,83,1,0,Credit Card,1231
309,63.0,Mumbai,Premium,Books,34,43103.14,1465506.76,48.03,192,181,12,6,Upi,648
310,38.0,Mumbai,Premium,Sports,28,39696.2,1111493.6,48.03,333,82,5,22,Net Banking,1450
311,57.0,Bangalore,Regular,Sports,38,40815.48,1550988.24,18.92,353,76,4,11,Credit Card,1467
312,54.0,Bangalore,Inactive,Electronics,12,30318.24,363818.88,46.05,314,57,20,9,Credit Card,1046
313,27.0,Bangalore,Premium,Clothing,23,49127.79,1129939.17,8.39,46,182,20,23,Upi,944
314,18.0,Delhi,Regular,Clothing,45,3855.84,173512.8,12.83,56,185,0,3,Upi,927
315,64.0,Hyderabad,Premium,Groceries,32,44147.65,1412724.8,17.56,193,26,15,14,Credit Card,954
316,22.0,Unknown,Regular,Electronics,21,13425.82,281942.22,5.24,176,44,12,5,Credit Card,1150
317,23.0,Bangalore,Inactive,Furniture,31,35372.98,1096562.38,21.57,335,43,19,27,Credit Card,139
318,24.0,Bangalore,Regular,Clothing,27,35011.24,945303.48,36.1,277,68,9,9,Debit Card,226
319,21.0,Bangalore,Inactive,Furniture,32,8102.7,259286.4,18.04,219,23,9,30,Debit Card,228
320,19.0,Mumbai,Premium,Sports,19,25545.48,928422.84,23.68,60,79,12,15,Net Banking,1383
321,34.0,Chennai,Inactive,Furniture,25,9651.62,241290.5,44.27,190,48,14,1,Debit Card,930
322,47.0,Delhi,Regular,Books,18,28430.21,511743.78,7.56,357,171,3,2,Cash,734
323,69.0,Pune,New,Books,38,11761.88,446951.44,3.05,199,134,13,34,Cash,1805
324,48.0,Pune,Regular,Groceries,20,4408.27,88165.4,45.14,18,129,18,16,Cash,1417
325,57.0,Unknown,Premium,Books,29,9057.51,262667.79,49.22,109,50,4,1,Upi,190
326,61.0,Hyderabad,Regular,Books,41,7819.97,320618.77,29.75,164,187,2,5,Upi,1169
327,43.0,Pune,Regular,Books,18,26224.56,472042.08,45.86,7,180,19,18,Net Banking,1630
328,44.0,Chennai,New,Electronics,10,28546.4,285464.0,29.13,52,28,18,1,Debit Card,1806
329,52.0,Bangalore,New,Clothing,25,32911.99,822799.75,28.6,243,10,5,8,Upi,324
330,57.0,Bangalore,Premium,Groceries,22,34680.43,762969.46,2.46,244,69,11,0,Upi,1704
331,68.0,Delhi,Regular,Clothing,32,42982.62,1375443.84,34.24,117,35,9,28,Upi,581
332,64.0,Hyderabad,Inactive,Sports,6,9802.82,58816.92,10.57,209,190,15,6,Net Banking,1806
333,41.0,Chennai,New,Books,11,3748.04,41228.44,35.48,207,35,16,9,Credit Card,385
334,30.0,Unknown,Premium,Clothing,3,23094.21,69282.63,45.9,361,51,8,2,Net Banking,1064
335,43.0,Chennai,Inactive,Electronics,16,18937.1,302993.6,29.7,91,122,18,11,Upi,364
336,34.0,Chennai,Regular,Electronics,25,2957.73,73943.25,42.69,110,57,20,7,Cash,453
337,35.0,Hyderabad,New,Electronics,50,48373.35,2418667.5,34.11,243,34,20,11,Cash,1670
338,18.0,Delhi,Regular,Furniture,20,35780.65,715613.0,35.47,141,109,12,11,Net Banking,546
339,31.0,Hyderabad,Regular,Sports,34,41303.39,1404315.26,19.86,53,2,16,23,Net Banking,1355
340,56.0,Delhi,Regular,Sports,7,24346.05,170422.35,16.81,142,164,10,4,Debit Card,1373
341,63.0,Delhi,Regular,Electronics,34,38390.98,1305293.32,44.98,308,104,10,8,Credit Card,1372
342,49.0,Delhi,Regular,Groceries,26,19719.61,512709.86,1.77,363,147,6,10,Debit Card,1435
343,52.0,Kolkata,Inactive,Groceries,33,15359.64,506868.12,8.5,337,143,5,18,Credit Card,994
344,26.0,Delhi,New,Books,12,47372.71,568472.52,44.98,336,23,7,5,Debit Card,1554
345,37.0,Hyderabad,Regular,Groceries,17,29485.75,501257.75,23.19,61,121,1,2,Net Banking,428
346,50.0,Chennai,Inactive,Groceries,34,15268.61,519132.74,2.7,78,36,6,21,Upi,1196
347,47.0,Unknown,Regular,Books,46,9427.66,433672.36,4.04,171,162,5,20,Cash,148
348,18.0,Hyderabad,Regular,Clothing,49,38790.34,1900726.66,28.81,82,126,2,8,Cash,918
349,58.0,Hyderabad,New,Groceries,31,19474.16,603698.96,1.89,103,188,11,0,Upi,1580
350,51.0,Mumbai,Premium,Sports,1,31521.0,31521.0,12.44,356,89,9,0,Credit Card,815
351,50.0,Pune,Regular,Electronics,5,41280.27,206401.35,14.91,149,117,16,4,Net Banking,721
352,44.0,Mumbai,Regular,Groceries,23,37630.72,865506.56,8.24,207,5,7,7,Credit Card,462
353,64.0,Chennai,Inactive,Furniture,11,6596.52,72561.72,35.56,20,97,20,4,Net Banking,1306
354,21.0,Chennai,Inactive,Electronics,42,41887.94,1759293.48,2.41,60,107,14,24,Credit Card,1150
355,34.0,Kolkata,Premium,Clothing,45,34444.13,1549985.85,0.47,216,170,3,42,Net Banking,582
356,57.0,Mumbai,New,Books,7,25823.45,180764.15,30.88,145,30,3,7,Debit Card,1277
357,30.0,Delhi,New,Clothing,23,35320.12,812362.76,14.77,21,141,15,6,Net Banking,707
358,33.0,Chennai,Premium,Sports,6,45390.56,272343.36,41.76,343,127,4,0,Net Banking,183
359,64.0,Chennai,Regular,Sports,15,23109.19,346637.85,48.86,136,119,1,3,Credit Card,1820
360,20.0,Delhi,Regular,Books,44,15979.0,703076.0,36.93,49,195,1,0,Credit Card,1388
361,59.0,Mumbai,Regular,Groceries,26,47776.91,1385530.39,13.42,48,96,10,0,Credit Card,850
362,43.0,Hyderabad,Regular,Books,25,34650.17,866254.25,23.91,216,167,5,3,Credit Card,1455
363,64.0,Chennai,Premium,Electronics,27,45605.72,3509039.4749999996,24.13,292,174,14,5,Cash,807
364,67.0,Bangalore,Inactive,Electronics,44,44057.54,1938531.76,36.36,67,124,15,7,Upi,932
365,20.0,Chennai,Regular,Sports,21,1111.83,23348.43,43.42,269,197,18,18,Debit Card,1401
366,39.0,Kolkata,New,Sports,45,31102.83,1399627.35,21.64,128,124,11,42,Cash,1343
367,42.0,Mumbai,New,Furniture,4,1076.42,4305.68,46.72,259,121,15,1,Credit Card,1568
368,49.0,Bangalore,Regular,Groceries,18,2992.36,53862.48,11.14,330,97,12,7,Credit Card,970
369,46.0,Pune,New,Electronics,32,22629.87,724155.84,5.94,255,191,20,1,Credit Card,856
370,44.0,Chennai,New,Furniture,1,41382.48,41382.48,39.59,317,164,9,0,Cash,1405
371,47.0,Bangalore,Regular,Books,4,40921.14,163684.56,42.22,170,144,19,4,Net Banking,1497
372,44.0,Bangalore,New,Electronics,7,38086.34,266604.38,11.09,175,91,20,4,Net Banking,1099
373,41.0,Chennai,Premium,Electronics,32,7452.23,238471.36,35.84,210,28,8,12,Debit Card,277
374,43.0,Unknown,New,Books,13,35981.0,467753.0,5.39,213,12,20,13,Cash,1235
375,25.0,Hyderabad,New,Sports,38,47831.42,1817593.96,6.73,256,2,16,3,Net Banking,916
376,55.0,Kolkata,New,Books,12,34744.98,416939.76,8.68,66,27,12,10,Cash,1271
377,38.0,Kolkata,New,Groceries,39,45837.56,1787664.84,38.12,141,102,10,18,Net Banking,1678
378,26.0,Mumbai,New,Furniture,45,44378.62,1997037.9,25.61,360,141,10,45,Net Banking,1325
379,31.0,Mumbai,Regular,Furniture,46,14883.69,684649.74,17.26,345,34,20,11,Net Banking,1141
380,62.0,Bangalore,Premium,Books,23,28332.87,651656.01,29.14,342,182,13,21,Net Banking,615
381,45.0,Chennai,New,Electronics,2,19353.08,38706.16,2.65,29,52,8,0,Debit Card,1429
382,34.0,Mumbai,Premium,Sports,19,25545.48,201362.76,27.06,184,116,3,19,Cash,1544
383,53.0,Delhi,Inactive,Furniture,25,12260.98,306524.5,39.22,357,74,1,12,Upi,883
384,68.0,Bangalore,New,Electronics,1,37311.66,37311.66,10.15,227,58,20,1,Cash,1149
385,65.0,Mumbai,Regular,Clothing,29,9282.58,269194.82,34.13,96,45,16,3,Upi,113
386,45.0,Delhi,New,Clothing,9,8465.98,76193.82,42.3,3,85,14,2,Credit Card,344
387,38.0,Chennai,Inactive,Furniture,43,15407.16,662507.88,39.5,282,92,2,20,Net Banking,480
388,29.0,Kolkata,Premium,Books,33,8388.84,276831.72,27.15,207,24,11,14,Debit Card,1388
389,39.0,Bangalore,Regular,Clothing,14,47540.26,665563.64,30.91,244,144,20,0,Credit Card,1399
390,40.0,Hyderabad,Regular,Sports,40,45971.06,1838842.4,12.19,21,175,10,24,Credit Card,820
391,34.0,Pune,Regular,Electronics,34,41194.4,1400609.6,18.75,261,115,15,2,Debit Card,1364
392,30.0,Bangalore,New,Electronics,7,8786.04,61502.28,47.81,276,137,0,1,Debit Card,1402
393,58.0,Mumbai,Inactive,Groceries,7,10676.19,74733.33,41.44,223,166,2,2,Credit Card,970
394,63.0,Unknown,Premium,Electronics,5,3186.27,15931.35,39.71,286,19,18,1,Debit Card,864
395,42.0,Hyderabad,Inactive,Groceries,28,16162.01,452536.28,19.48,61,137,0,20,Cash,159
396,66.0,Pune,Premium,Sports,5,18206.16,91030.8,25.14,149,176,9,4,Credit Card,606
397,66.0,Hyderabad,New,Groceries,43,2025.55,87098.65,7.82,113,35,12,34,Debit Card,1328
398,27.0,Delhi,Inactive,Books,47,32573.06,1530933.82,47.87,6,142,17,9,Credit Card,115
399,18.0,Pune,Inactive,Groceries,35,27602.51,966087.85,4.26,108,192,11,13,Upi,1352
400,50.0,Mumbai,Premium,Electronics,26,31035.8,465537.0,12.64,59,47,18,0,Net Banking,974
401,59.0,Pune,Premium,Clothing,43,3834.46,164881.78,4.91,298,125,10,22,Credit Card,1404
402,59.0,Unknown,Premium,Clothing,40,3955.54,158221.6,9.67,249,116,10,39,Cash,656
403,62.0,Pune,Premium,Furniture,37,18542.43,686069.91,15.82,220,44,0,20,Debit Card,1639
404,32.0,Hyderabad,Regular,Books,24,7148.14,171555.36,36.65,246,119,14,11,Debit Card,1027
405,53.0,Chennai,Premium,Sports,39,4557.7,177750.3,14.03,72,138,6,16,Cash,186
406,64.0,Chennai,Premium,Books,33,31765.51,1048261.83,40.63,297,104,18,13,Credit Card,1159
407,34.0,Pune,New,Groceries,42,38872.26,1632634.92,18.29,115,198,18,18,Credit Card,981
408,50.0,Kolkata,Premium,Groceries,24,25357.28,608574.72,33.13,315,176,5,24,Net Banking,317
409,46.0,Mumbai,Premium,Furniture,37,33140.96,1226215.52,48.39,248,92,1,14,Net Banking,504
410,22.0,Delhi,Regular,Clothing,3,33594.99,100784.97,25.89,185,100,15,3,Credit Card,111
411,59.0,Bangalore,Premium,Sports,34,31861.57,1083293.38,13.67,135,149,17,11,Upi,1368
412,42.0,Bangalore,Inactive,Sports,5,26074.81,130374.05,18.82,115,133,12,2,Upi,1027
413,68.0,Kolkata,Inactive,Electronics,33,44160.7,1457303.1,21.99,118,20,16,17,Debit Card,337
414,29.0,Mumbai,Regular,Furniture,46,40939.28,1883206.88,33.06,213,85,3,30,Cash,1010
415,48.0,Mumbai,Inactive,Electronics,42,41751.57,1753565.94,1.12,23,33,18,37,Credit Card,305
416,58.0,Kolkata,Premium,Furniture,10,3267.64,32676.4,12.91,93,133,12,9,Cash,1335
417,19.0,Delhi,Premium,Clothing,29,30523.03,885167.87,23.57,247,44,7,26,Upi,1260
418,27.0,Pune,Premium,Furniture,43,25784.84,1108748.12,8.39,352,88,14,38,Cash,170
419,32.0,Bangalore,New,Electronics,7,25545.48,9238.95,26.14,259,176,13,2,Cash,227
420,29.0,Kolkata,Inactive,Furniture,3,43948.76,131846.28,26.57,61,24,15,1,Cash,1134
421,70.0,Chennai,Inactive,Sports,28,26341.19,737553.32,18.52,23,179,16,13,Debit Card,1673
422,48.0,Bangalore,Regular,Furniture,48,45439.01,2181072.48,41.86,295,26,13,8,Debit Card,1007
423,67.0,Delhi,Premium,Clothing,39,25545.48,1712097.27,20.43,97,2,0,36,Net Banking,271
424,51.0,Chennai,New,Sports,14,34544.45,483622.3,15.8,186,28,4,6,Cash,1228
425,34.0,Delhi,New,Groceries,37,18599.38,688177.06,13.78,349,102,6,26,Net Banking,1635
426,44.0,Kolkata,Premium,Groceries,36,27968.11,1006851.96,12.69,158,148,11,25,Credit Card,1781
427,60.0,Unknown,Regular,Groceries,45,47487.64,2136943.8,5.01,261,103,10,35,Cash,1457
428,61.0,Chennai,Premium,Groceries,41,761.89,31237.49,4.55,75,121,19,27,Credit Card,161
429,34.0,Delhi,Regular,Electronics,39,2368.89,92386.71,19.22,206,158,20,33,Debit Card,1487
430,56.0,Chennai,Premium,Sports,32,22229.12,711331.84,10.09,337,133,9,12,Credit Card,1635
431,56.0,Kolkata,New,Sports,15,30951.9,464278.5,33.7,185,62,20,0,Credit Card,207
432,35.0,Bangalore,Regular,Sports,26,20569.82,534815.32,10.02,8,189,2,2,Net Banking,612
433,64.0,Pune,Inactive,Groceries,23,48182.74,1108203.02,13.83,311,50,14,12,Cash,39
434,34.0,Mumbai,New,Furniture,7,28152.22,197065.54,25.16,175,30,16,4,Net Banking,1695
435,68.0,Pune,Regular,Sports,29,48319.75,1401272.75,28.16,125,194,10,24,Net Banking,1425
436,47.0,Pune,Premium,Groceries,8,13262.08,106096.64,19.13,113,174,7,5,Upi,753
437,51.0,Pune,Premium,Sports,17,12788.75,217408.75,4.65,345,192,10,2,Net Banking,395
438,48.0,Bangalore,Regular,Clothing,37,13819.25,511312.25,47.36,350,49,15,12,Debit Card,1536
439,33.0,Delhi,Regular,Clothing,13,41829.55,543784.15,41.82,183,40,3,1,Credit Card,1414
440,60.0,Kolkata,Inactive,Electronics,49,25545.48,2103370.08,47.9,247,96,19,20,Net Banking,1206
441,35.0,Kolkata,Premium,Books,33,14373.2,474315.6,11.1,296,33,1,33,Upi,1009
442,52.0,Chennai,New,Groceries,26,43089.81,1120335.06,38.8,235,31,16,14,Upi,1441
443,18.0,Chennai,Inactive,Clothing,25,29259.91,731497.75,16.27,314,67,5,17,Debit Card,515
444,35.0,Kolkata,Inactive,Groceries,24,9603.73,230489.52,21.2,215,180,11,11,Upi,602
445,46.0,Mumbai,Inactive,Electronics,37,34457.59,1274930.83,40.71,139,61,17,27,Upi,431
446,27.0,Mumbai,New,Books,1,9242.06,9242.06,24.98,323,133,17,1,Net Banking,644
447,34.0,Pune,Inactive,Electronics,26,5399.25,140380.5,8.17,111,66,15,26,Cash,227
448,44.0,Bangalore,Regular,Groceries,24,28237.33,677695.92,46.59,132,89,0,13,Credit Card,749
449,61.0,Mumbai,Inactive,Furniture,42,32631.98,1370543.16,8.73,146,91,10,32,Net Banking,1616
450,65.0,Hyderabad,Premium,Groceries,40,14682.92,587316.8,31.59,75,43,20,21,Upi,1322
451,57.0,Pune,New,Books,5,4416.04,22080.2,17.18,161,82,20,2,Debit Card,1269
452,59.0,Bangalore,Regular,Groceries,50,43208.92,2160446.0,18.16,301,134,14,26,Credit Card,406
453,19.0,Mumbai,Regular,Sports,17,47051.65,799878.05,35.03,41,54,5,12,Credit Card,225
454,22.0,Kolkata,New,Electronics,2,25545.48,77322.44,26.2,43,27,8,2,Credit Card,202
455,59.0,Bangalore,Regular,Clothing,16,37010.86,592173.76,22.16,65,34,16,5,Credit Card,101
456,60.0,Bangalore,Regular,Books,31,23626.08,732408.48,43.54,140,141,14,8,Net Banking,392
457,55.0,Hyderabad,Inactive,Sports,41,43926.04,1800967.64,21.75,328,164,17,19,Upi,1016
458,52.0,Delhi,Premium,Groceries,20,18606.27,372125.4,12.99,156,3,0,16,Credit Card,734
459,36.0,Kolkata,New,Electronics,45,46143.38,2076452.1,47.35,245,77,0,27,Debit Card,1252
460,32.0,Chennai,New,Groceries,13,20880.93,271452.09,28.03,203,64,5,11,Cash,828
461,42.0,Delhi,Regular,Electronics,28,31453.49,880697.72,25.83,314,178,8,9,Cash,1551
462,52.0,Delhi,New,Clothing,5,9529.16,47645.8,14.48,327,117,19,3,Debit Card,1464
463,57.0,Kolkata,Regular,Groceries,2,8031.39,16062.78,48.49,12,48,3,1,Debit Card,286
464,63.0,Hyderabad,Premium,Clothing,6,7958.84,47753.04,24.68,176,108,9,6,Net Banking,790
465,47.0,Chennai,Regular,Electronics,49,47606.38,2332712.62,2.8,201,19,17,30,Credit Card,423
466,34.0,Bangalore,Premium,Electronics,50,25545.48,1793839.0,19.24,227,64,1,12,Net Banking,1535
467,67.0,Chennai,New,Sports,14,23904.86,334668.04,34.07,160,83,5,10,Credit Card,1555
468,53.0,Kolkata,Premium,Clothing,31,32106.74,995308.94,9.94,27,171,6,7,Debit Card,1326
469,45.0,Bangalore,Premium,Electronics,18,29442.49,529964.82,19.79,125,3,1,18,Net Banking,1439
470,56.0,Mumbai,Regular,Books,6,12811.75,76870.5,25.0,352,159,10,6,Cash,152
471,21.0,Bangalore,Inactive,Electronics,45,27049.49,1217227.05,5.37,250,60,10,35,Cash,1579
472,40.0,Hyderabad,Regular,Electronics,45,19199.56,863980.2,36.22,129,11,15,45,Net Banking,1174
473,36.0,Pune,New,Clothing,37,9738.02,360306.74,17.38,240,71,19,35,Credit Card,171
474,51.0,Mumbai,New,Clothing,17,27309.49,464261.33,22.7,327,130,12,5,Credit Card,1299
475,41.0,Delhi,Regular,Sports,5,33085.33,165426.65,26.95,199,49,16,5,Net Banking,1598
476,53.0,Mumbai,Inactive,Clothing,21,20785.32,436491.72,16.1,50,134,2,1,Credit Card,395
477,20.0,Mumbai,Premium,Groceries,13,5388.3,70047.9,28.55,199,169,15,8,Cash,1466
478,55.0,Delhi,Premium,Groceries,15,30494.7,457420.5,3.54,107,168,15,2,Net Banking,1670
479,58.0,Chennai,Regular,Furniture,48,46943.07,2253267.36,20.8,189,182,1,39,Debit Card,1113
480,20.0,Chennai,Regular,Electronics,14,48049.04,672686.56,4.86,119,137,12,3,Debit Card,1107
481,60.0,Delhi,Inactive,Sports,12,28141.96,337703.52,100.0,55,197,20,9,Upi,1411
482,47.0,Hyderabad,Premium,Electronics,12,27723.29,332679.48,25.23,337,41,17,9,Net Banking,751
483,38.0,Pune,Regular,Books,24,20910.99,501863.76,31.66,166,156,7,18,Net Banking,468
484,42.0,Pune,Regular,Groceries,29,22651.24,656885.96,19.85,18,73,19,0,Net Banking,306
485,37.0,Chennai,Regular,Clothing,14,42858.16,600014.24,1.09,354,71,17,8,Net Banking,1198
486,54.0,Mumbai,Premium,Electronics,30,18104.96,543148.8,6.92,188,150,7,7,Debit Card,1691
487,37.0,Chennai,Inactive,Groceries,37,45935.15,1699600.55,36.71,167,124,5,31,Cash,1708
488,24.0,Delhi,Premium,Sports,37,19386.53,717301.61,39.01,172,90,13,26,Credit Card,1811
489,67.0,Delhi,Inactive,Books,39,46468.33,1812264.87,31.69,324,98,1,19,Net Banking,114
490,38.0,Pune,Inactive,Electronics,21,25368.88,532746.48,11.04,26,173,12,14,Cash,1208
491,50.0,Chennai,Regular,Groceries,19,39425.23,749079.37,7.4,173,22,15,18,Credit Card,1152
492,43.0,Delhi,Premium,Groceries,33,22007.31,726241.23,34.89,70,124,17,12,Net Banking,839
493,59.0,Pune,Regular,Furniture,40,49855.4,1994216.0,26.21,125,19,8,27,Upi,1432
494,54.0,Chennai,Premium,Sports,27,21465.26,579562.02,17.42,165,89,19,20,Credit Card,1606
495,37.0,Mumbai,Regular,Furniture,29,31347.52,909078.08,22.02,120,52,11,4,Credit Card,260
496,65.0,Chennai,Regular,Furniture,10,43503.24,435032.4,41.01,8,88,3,4,Net Banking,994
497,19.0,Bangalore,Regular,Sports,35,10987.83,384574.05,27.32,133,141,15,9,Cash,67
498,42.0,Pune,Inactive,Furniture,3,13145.09,39435.27,3.01,103,179,19,2,Credit Card,982
499,59.0,Chennai,Premium,Groceries,43,13929.86,598983.98,42.6,338,93,3,1,Debit Card,1806
500,59.0,Bangalore,Regular,Groceries,33,48842.29,1611795.57,4.98,162,125,19,5,Credit Card,437
501,50.0,Hyderabad,New,Sports,2,2467.74,4935.48,46.11,157,86,15,1,Credit Card,67
502,40.0,Bangalore,Regular,Sports,20,25545.48,243842.8,48.91,257,71,1,20,Debit Card,822
503,70.0,Chennai,New,Clothing,15,8009.55,120143.25,44.86,337,36,2,12,Net Banking,1418
504,57.0,Delhi,New,Clothing,37,8061.08,298259.96,48.53,310,85,14,34,Credit Card,453
505,59.0,Mumbai,Inactive,Furniture,44,40105.2,1764628.8,43.13,159,177,16,8,Upi,1607
506,27.0,Pune,Premium,Groceries,5,28088.34,140441.7,47.43,61,48,10,1,Credit Card,1597
507,38.0,Hyderabad,New,Clothing,29,37407.68,1084822.72,41.08,327,190,8,4,Debit Card,248
508,26.0,Mumbai,Premium,Books,40,31038.85,1241554.0,30.28,314,60,19,14,Debit Card,1437
509,19.0,Bangalore,Premium,Sports,50,24091.81,1204590.5,25.12,310,121,20,23,Credit Card,1775
510,42.0,Kolkata,New,Electronics,11,10066.36,110729.96,1.61,8,70,13,3,Cash,445
511,66.0,Mumbai,Premium,Electronics,29,43422.89,1259263.81,24.5,167,118,7,13,Upi,1619
512,20.0,Bangalore,Regular,Groceries,40,46987.39,1879495.6,28.6,275,135,20,2,Net Banking,253
513,46.0,Hyderabad,Premium,Clothing,34,27124.52,922233.68,49.19,21,143,12,33,Cash,130
514,30.0,Delhi,New,Groceries,20,38797.01,775940.2,14.3,86,109,9,19,Credit Card,1443
515,51.0,Mumbai,New,Books,42,22859.06,960080.52,36.13,58,47,18,34,Credit Card,835
516,44.0,Bangalore,New,Electronics,12,22957.2,275486.4,44.83,104,117,2,4,Upi,1446
517,59.0,Mumbai,Premium,Electronics,8,35458.22,283665.76,31.7,44,135,12,8,Cash,357
518,42.0,Pune,New,Electronics,50,8958.81,447940.5,16.76,338,39,5,9,Credit Card,1605
519,63.0,Chennai,New,Clothing,20,36643.01,732860.2,48.05,148,161,5,3,Credit Card,445
520,18.0,Delhi,Premium,Groceries,32,42842.85,1370971.2,27.18,3,156,15,15,Debit Card,1235
521,60.0,Kolkata,New,Groceries,29,4430.54,128485.66,30.01,126,141,8,19,Cash,1171
